RecordID,AadhaarNo,IMEI,MSISDN,StartTime,EndTime,Duration,SourceIP,SourcePort,DestinationIP,DestinationPort,Protocol,BytesUpload,BytesDownload,Service,AppName,ISP,CellTowerID,LAC,SessionType,DataType,Location,IsSuspicious,SuspiciousFlags,ConnectionQuality
474af027-87a9-438a-aefe-c8b0ed57735a,947938283096,353281081627565,8777693304,2025-08-23T07:17:20.532943,2025-08-23T07:20:11.532943,171,117.18.240.166,46320,154.255.119.227,443,HTTPS,5816,72579,Banking,Banking,Vi,CTMUM8354,LAC2933,Data,Finance,"19.379195,72.942415",False,,Good
9f6aa8e8-1527-46ea-9875-68efba1729ff,158279793801,353281081058464,8615982739,2025-08-23T07:18:41.532943,2025-08-23T07:20:00.532943,79,117.192.207.31,45907,7.175.43.245,443,HTTPS,9966,98305,Banking,Banking,Jio,CTCHE8648,LAC6280,Data,Finance,"13.203675,80.285026",False,,Good
93e8a9f0-c9ca-45a1-8c47-3289afe73552,641526266656,865856035833472,6309979919,2025-08-23T07:18:44.532943,2025-08-23T07:22:39.532943,235,106.51.80.207,26566,172.217.160.109,587,IMAP,2290,18047,Gmail,Gmail,Vi,CTDEL3295,LAC8574,Data,Email,"28.473543,76.925713",False,,Good
ac16d1cf-8c63-43aa-b704-24d2f40f224e,761690947517,358755072896969,7881730396,2025-08-23T07:19:08.532943,2025-08-23T07:31:18.532943,730,192.168.1.15,53969,157.240.12.35,80,HTTPS,27809,721454,Facebook,Facebook,Airtel,CTHYD8227,LAC2487,Data,Social,"19.96726,76.775554",False,,Good
6ef70b06-620e-491d-97c3-f50cb97b3011,038718479482,865856032358289,8581185504,2025-08-23T07:19:08.532943,2025-08-23T07:23:18.532943,250,106.51.61.142,62266,91.108.4.41,5222,HTTPS,42445,116990,WhatsApp,WhatsApp,Vi,CTDEL6257,LAC2255,Data,IM,"28.695613,77.456921",False,,Good
2c783079-cc40-40d3-8a51-49058cc605fb,831984733323,865856031450739,8078238654,2025-08-23T07:19:57.532943,2025-08-23T07:22:36.532943,159,49.207.102.124,1281,179.237.71.245,443,HTTPS,9336,56239,Banking,Banking,BSNL,CTBAN4341,LAC1833,Data,Finance,"13.196526,77.325118",False,,Good
a348e3e2-4b55-41a2-8d91-e743803f6581,186858349850,358495099993781,8112094691,2025-08-23T07:20:34.532943,2025-08-23T07:22:36.532943,122,192.168.1.142,15510,157.240.12.35,5222,HTTPS,32929,374188,WhatsApp,WhatsApp,BSNL,CTHYD6472,LAC5646,Data,IM,"19.756687,76.919994",False,,Good
1226913c-49c3-4539-adf9-7ac10833dfd5,017280305452,356944104602530,9930388544,2025-08-23T07:20:48.532943,2025-08-23T07:25:21.532943,273,203.192.27.142,17798,172.217.160.78,80,HTTPS,981274,16408099,YouTube,YouTube,Vi,CTCHE8404,LAC7992,Data,Video,"13.43261,80.052817",False,,Good
94498dc1-3a0a-4dbe-a890-5d0c1a378483,016984948190,353281087446701,6319868311,2025-08-23T07:21:02.532943,2025-08-23T07:24:21.532943,199,49.205.142.248,3643,172.217.160.109,587,IMAP,2896,38290,Gmail,Gmail,BSNL,CTCHE2810,LAC4661,Data,Email,"13.081515,80.288453",False,,Good
1d143209-464e-4894-a5b4-ca5c2b9de1dd,911527683197,358495093644095,6742680505,2025-08-23T07:22:12.532943,2025-08-23T07:50:29.532943,1697,125.99.91.189,56298,157.240.12.35,443,HTTPS,48209,960953,Facebook,Facebook,Airtel,CTMUM4673,LAC4284,Data,Social,"19.018464,72.664909",False,,Good
8956921c-4a34-431c-b846-2bfac373844c,922027456759,353281087291232,9402130679,2025-08-23T07:23:11.532943,2025-08-23T07:28:01.532943,290,192.168.1.91,56803,192.168.1.220,443,HTTPS,19477,78499,WhatsApp,WhatsApp,Vi,CTAHM6975,LAC3845,Data,IM,"20.468772,76.916464",False,,Good
b9b8c906-69df-475f-a0bd-d8f9aa2e8d39,234769488730,356944101778445,7729385078,2025-08-23T07:23:22.532943,2025-08-23T07:25:04.532943,102,192.168.1.35,44914,91.108.4.41,443,HTTPS,36083,349981,WhatsApp,WhatsApp,Jio,CTPUN8985,LAC5630,Data,IM,"19.508207,76.970688",False,,Good
77384168-8b59-43b1-8329-d9a49dba93d8,256910246177,352267117667421,9067575152,2025-08-23T07:23:56.532943,2025-08-23T07:28:47.532943,291,192.168.1.141,18366,172.217.160.109,587,IMAP,4699,13042,Gmail,Gmail,Vi,CTAHM6518,LAC6998,Data,Email,"19.992552,77.045765",False,,Good
d01cfc3a-c0be-45c8-9dae-a5b1b4c9521f,437540125977,356944106900271,6297896844,2025-08-23T07:24:07.532943,2025-08-23T07:26:37.532943,150,192.168.1.184,26628,192.168.1.239,443,HTTPS,9035,265183,WhatsApp,WhatsApp,Airtel,CTPUN3600,LAC4928,Data,IM,"19.655496,76.775604",False,,Good
ea5f9910-6d1b-4da6-9168-bab433737edc,264667636769,353281087293939,9467542325,2025-08-23T07:24:18.532943,2025-08-23T07:27:03.532943,165,192.168.1.114,12552,91.108.4.41,443,HTTPS,13330,153140,WhatsApp,WhatsApp,Airtel,CTKOL7042,LAC5071,Data,IM,"20.224394,77.154066",False,,Good
85cd97ff-857b-4e4c-b273-4dbc44d4295d,310912153624,352267118039272,6124422011,2025-08-23T07:24:20.532943,2025-08-23T07:25:51.532943,91,192.168.1.241,11464,172.217.160.109,993,IMAP,4620,49406,Gmail,Gmail,Airtel,CTPUN3308,LAC8287,Data,Email,"20.239474,76.827219",False,,Good
56788be3-fe42-44b6-b6ca-f80d4bb7057f,186858349850,358495099993781,8112094691,2025-08-23T07:26:05.532943,2025-08-23T07:29:21.532943,196,192.168.1.13,43472,142.250.183.14,80,HTTPS,175223,39719673,YouTube,YouTube,BSNL,CTHYD5143,LAC7422,Data,Video,"19.777554,76.957807",False,,Good
0af6f418-d975-40c4-a188-24f1f32b0760,297362504343,358495091597685,9162480436,2025-08-23T07:27:32.532943,2025-08-23T07:32:04.532943,272,203.122.91.226,40975,142.250.183.109,587,IMAP,3384,32186,Gmail,Gmail,Airtel,CTDEL7363,LAC2826,Data,Email,"29.253082,77.067824",False,,Good
fbb82661-ba5d-40cc-99c6-79e92c334e11,076793327167,356944102788566,6164612101,2025-08-23T07:27:48.532943,2025-08-23T07:32:00.532943,252,203.122.191.39,8788,157.240.12.35,80,HTTPS,119924,1572946,Facebook,Facebook,Vi,CTDEL4143,LAC8548,Data,Social,"28.758087,76.785266",False,,Good
7d7df620-f8fd-4d7c-a658-36d811bf906c,911527683197,358495093644095,6742680505,2025-08-23T07:27:50.532943,2025-08-23T07:32:44.532943,294,125.99.91.189,7773,166.106.121.174,443,HTTPS,9612,92586,Banking,Banking,Airtel,CTMUM7665,LAC5122,Data,Finance,"19.069666,72.669785",False,,Good
13abf072-d00b-4c0c-bde3-730fef05a218,787009211519,358495097284572,6227378119,2025-08-23T07:29:05.532943,2025-08-23T07:32:44.532943,219,103.248.223.203,45702,121.231.229.242,443,HTTPS,8718,53028,Banking,Banking,BSNL,CTBAN5395,LAC1743,Data,Finance,"12.8671,77.746376",False,,Good
9cca1530-1b36-4789-8a0b-e6b47a6e536f,911779902939,358495095553564,9027179256,2025-08-23T07:29:20.532943,2025-08-23T07:32:11.532943,171,192.168.1.4,26851,172.217.160.109,993,IMAP,2911,27312,Gmail,Gmail,BSNL,CTAHM4449,LAC8449,Data,Email,"19.95757,76.751897",False,,Good
0ac5cc9a-d949-4780-8708-72f7d772aaf7,928269479066,356944109137503,9452142777,2025-08-23T07:31:52.532943,2025-08-23T07:34:51.532943,179,192.168.1.55,9258,31.13.64.35,80,HTTPS,42172,479219,Facebook,Facebook,Jio,CTPUN7009,LAC6799,Data,Social,"19.79965,77.102218",False,,Good
7242a53c-0a2d-4e77-bc1f-f4a852b083cc,592799332381,352267119854511,8718593722,2025-08-23T07:32:29.532943,2025-08-23T07:37:00.532943,271,103.248.156.198,63803,142.250.183.109,587,IMAP,4286,28393,Gmail,Gmail,BSNL,CTAHM1494,LAC9622,Data,Email,"20.246701,76.995744",False,,Good
68107ebb-8043-4c42-8d5f-931a8cc08f58,473301279428,358495099321099,8306269434,2025-08-23T07:32:41.532943,2025-08-23T07:37:06.532943,265,192.168.1.109,54180,142.250.183.14,443,HTTPS,822968,15871535,YouTube,YouTube,BSNL,CTHYD7781,LAC7518,Data,Video,"19.952827,77.450358",False,,Good
fae9d263-c435-4d22-a8e7-2964dc22b0dc,761690947517,358755072896969,7881730396,2025-08-23T07:33:36.532943,2025-08-23T07:51:48.532943,1092,192.168.1.143,49253,172.217.160.109,993,IMAP,2550,46526,Gmail,Gmail,Airtel,CTHYD1723,LAC9978,Data,Email,"19.988568,76.818668",False,,Good
6079eb17-2ab8-48dc-a31d-5f6cd30a9025,625140519110,353281085828714,8408990564,2025-08-23T07:34:00.532943,2025-08-23T07:38:12.532943,252,49.207.209.140,17021,31.13.64.35,443,HTTPS,29628,635198,Facebook,Facebook,Jio,CTBAN8944,LAC9048,Data,Social,"12.941372,77.520614",False,,Good
2380f509-769c-4730-90e0-21b26f649158,739448312337,358495097920790,7759800305,2025-08-23T07:34:11.532943,2025-08-23T07:35:08.532943,57,192.168.1.224,56393,162.38.83.45,443,HTTPS,4784,76285,Banking,Banking,Airtel,CTAHM3720,LAC8529,Data,Finance,"20.02991,77.080377",False,,Good
cb2bab0f-7830-4f1b-b22a-1b6c7dc831b5,787009211519,358495097284572,6227378119,2025-08-23T07:35:01.532943,2025-08-23T07:40:09.532943,308,103.248.71.234,13861,172.217.160.109,993,IMAP,1240,13795,Gmail,Gmail,BSNL,CTBAN3613,LAC4876,Data,Email,"12.843038,77.753336",False,,Good
d18893a3-5f18-4fff-a772-9a5ad6865e4e,140658363825,356944102184525,9729943976,2025-08-23T07:35:47.532943,2025-08-23T07:37:50.532943,123,203.122.72.242,58492,31.13.64.35,80,HTTPS,122308,1320187,Facebook,Facebook,BSNL,CTDEL6205,LAC5359,Data,Social,"28.248632,77.372995",False,,Good
34038e1e-0200-48ff-99dc-bcfff7dd7085,473301279428,353281087886024,8306269434,2025-08-23T07:35:48.532943,2025-08-23T07:37:13.532943,85,192.168.1.174,44854,172.217.160.78,80,HTTPS,470452,35247091,YouTube,YouTube,BSNL,CTHYD2824,LAC8512,Data,Video,"19.954002,77.451516",False,,Good
16b7a9d9-2ac4-46e5-a01c-ee12612dc9b6,739448312337,358495097920790,7759800305,2025-08-23T07:36:26.532943,2025-08-23T07:54:39.532943,1093,192.168.1.17,35794,157.240.12.35,5222,HTTPS,14139,99840,WhatsApp,WhatsApp,Airtel,CTAHM6770,LAC1780,Data,IM,"20.039245,77.06809",False,,Good
e0b273ed-43a9-4e6a-a501-a57dcdedcba3,781468634576,358755071914065,8702272532,2025-08-23T07:36:29.532943,2025-08-23T07:40:31.532943,242,192.168.1.170,14515,157.240.12.35,5222,HTTPS,16433,73584,WhatsApp,WhatsApp,Airtel,CTPUN5268,LAC9840,Data,IM,"20.313451,76.673379",False,,Good
bb514eb5-6fe8-4370-84e8-4806e26eeb2d,038718479482,865856032358289,8581185504,2025-08-23T07:37:11.532943,2025-08-23T07:43:31.532943,380,106.51.61.142,9708,204.87.101.102,443,HTTPS,2090,35353,Banking,Banking,Vi,CTDEL3726,LAC6544,Data,Finance,"28.730505,77.449894",False,,Good
360ee5dd-5464-4c6d-a942-31a6c4efcdda,186858349850,358495099993781,8112094691,2025-08-23T07:38:12.532943,2025-08-23T07:41:33.532943,201,192.168.1.24,3949,31.13.64.35,443,HTTPS,128635,1361511,Facebook,Facebook,BSNL,CTHYD8939,LAC5994,Data,Social,"19.75716,76.92511",False,,Good
601e050d-6898-403c-9a1e-c80f15802b85,534829522431,358755072965685,8717878301,2025-08-23T07:38:39.532943,2025-08-23T08:07:19.532943,1720,106.51.75.65,28352,172.217.160.78,80,HTTPS,152512,32514289,YouTube,YouTube,Vi,CTDEL3232,LAC6134,Data,Video,"28.917158,77.275251",False,,Good
6d2734aa-1003-44d4-8f5e-2ed8d3f61855,549225138605,358755071098879,7868501889,2025-08-23T07:38:50.532943,2025-08-23T07:42:28.532943,218,192.168.1.59,32048,112.185.124.18,443,HTTPS,4417,36410,Banking,Banking,BSNL,CTAHM4768,LAC6204,Data,Finance,"19.911489,77.04633",False,,Good
eba6fd48-0a3e-42b9-b0d5-11f59e42021f,871167855520,353281084844731,9353961348,2025-08-23T07:38:58.532943,2025-08-23T07:40:41.532943,103,103.248.203.85,19416,31.13.64.35,443,HTTPS,70538,1467556,Facebook,Facebook,Jio,CTBAN6663,LAC1350,Data,Social,"12.952435,77.562937",False,,Good
1b3db7b7-8722-413d-bb7b-404858108314,186858349850,358755077360273,8112094691,2025-08-23T07:39:27.532943,2025-08-23T07:40:48.532943,81,192.168.1.13,61140,31.13.64.35,443,HTTPS,29591,982621,Facebook,Facebook,BSNL,CTHYD7914,LAC9848,Data,Social,"19.796105,76.964468",False,,Good
165dba21-5d0e-48bb-8f0c-e991b49398a9,016984948190,353281087446701,6319868311,2025-08-23T07:39:45.532943,2025-08-23T07:43:40.532943,235,203.192.190.15,43382,157.240.12.35,5222,HTTPS,9157,212223,WhatsApp,WhatsApp,BSNL,CTCHE4364,LAC9315,Data,IM,"13.095503,80.304496",False,,Good
5f3dc917-d08e-46b0-86bf-afefeaca57de,927094469953,352267118169365,7107738012,2025-08-23T07:40:47.532943,2025-08-23T08:08:12.532943,1645,192.168.1.121,6113,198.98.51.189,443,HTTPS,136913,1160093,Facebook,Facebook,BSNL,CTPUN6847,LAC6616,Data,Social,"20.495809,76.994619",True,Suspicious destination,Good
3e79718a-1599-4efe-a884-98715aa3d9a1,340504295636,865856039521670,6524668447,2025-08-23T07:41:01.532943,2025-08-23T07:42:27.532943,86,103.21.111.1,56273,172.217.160.78,443,HTTPS,351586,5280399,YouTube,YouTube,Vi,CTMUM2198,LAC3883,Data,Video,"18.794136,73.288371",False,,Good
467848a3-b875-422c-a785-e3e2dbb76bf3,966169979982,352267112847370,9668335835,2025-08-23T07:42:35.532943,2025-08-23T07:57:33.532943,898,192.168.1.39,8360,172.217.160.78,443,HTTPS,584678,32460836,YouTube,YouTube,BSNL,CTHYD7106,LAC4173,Data,Video,"20.481466,77.009135",False,,Good
46400e4d-3c2a-4e88-92b0-a81478e692c7,169724722835,865856031170953,7028295552,2025-08-23T07:42:54.532943,2025-08-23T07:43:50.532943,56,192.168.1.208,7308,172.217.160.78,80,HTTPS,336531,40211023,YouTube,YouTube,BSNL,CTKOL3651,LAC7711,Data,Video,"20.235638,77.332077",False,,Good
7a7f6533-328c-49dc-a2c8-13fc92ced310,292417525491,865856039425236,7801427610,2025-08-23T07:43:52.532943,2025-08-23T07:52:50.532943,538,125.99.233.8,36639,142.250.183.14,80,HTTPS,317246,47773988,YouTube,YouTube,Airtel,CTMUM2824,LAC8791,Data,Video,"19.049834,72.888709",False,,Good
8fa3b361-89e2-4756-a446-1c2712aa7794,413972887661,353281083081826,7655748166,2025-08-23T07:44:06.532943,2025-08-23T08:11:17.532943,1631,117.196.242.213,25951,142.250.183.14,80,HTTPS,724537,32500596,YouTube,YouTube,BSNL,CTBAN3536,LAC7212,Data,Video,"12.951639,77.716758",False,,Good
fe69e348-d90f-4998-9bf4-bb06960cdd75,417908563410,352267118837494,8044977692,2025-08-23T07:44:25.532943,2025-08-23T07:47:24.532943,179,192.168.1.82,25240,142.250.183.109,587,IMAP,3918,24547,Gmail,Gmail,Airtel,CTAHM6289,LAC5442,Data,Email,"19.831578,76.981835",False,,Good
6dc51fbe-a1f8-4ab5-9932-4bf38219e35d,158279793801,353281081058464,8615982739,2025-08-23T07:44:43.532943,2025-08-23T07:55:43.532943,660,117.192.207.31,63366,31.13.64.35,80,HTTPS,141412,1301542,Facebook,Facebook,Jio,CTCHE9666,LAC9848,Data,Social,"13.180587,80.249882",False,,Good
5c08f18b-222c-40ec-a8e4-72dbf535edd3,947964989433,352267113011700,7299396356,2025-08-23T07:45:49.532943,2025-08-23T07:58:30.532943,761,192.168.1.107,50237,207.226.1.209,443,HTTPS,1380,73598,Banking,Banking,Jio,CTHYD4248,LAC9012,Data,Finance,"19.948172,76.998889",False,,Good
72aa4e66-6e25-4da5-9341-a983922ac3e1,928269479066,356944109137503,9452142777,2025-08-23T07:46:28.532943,2025-08-23T08:12:31.532943,1563,192.168.1.55,57397,157.240.12.35,5222,HTTPS,9642,433579,WhatsApp,WhatsApp,Jio,CTPUN1540,LAC6047,Data,IM,"19.810047,77.085193",False,,Good
07179624-5660-4bf6-b779-29a069907e53,906298824128,353281088638918,8049731839,2025-08-23T07:48:29.532943,2025-08-23T07:49:15.532943,46,117.192.101.82,37930,172.217.160.78,443,HTTPS,648618,8976793,YouTube,YouTube,BSNL,CTCHE1588,LAC9793,Data,Video,"13.058065,80.672365",False,,Good
78e72f3a-44ea-49be-b72d-a3ddaaf0fa05,549225138605,358755071098879,7868501889,2025-08-23T07:49:14.532943,2025-08-23T07:51:48.532943,154,192.168.1.145,21263,142.250.183.109,587,IMAP,2417,21295,Gmail,Gmail,BSNL,CTAHM9311,LAC1497,Data,Email,"19.882677,77.026054",False,,Good
de63e049-0b36-4bf1-a0b4-ffdf9cade8b8,501927299452,865856031982827,7272579506,2025-08-23T07:49:17.532943,2025-08-23T08:06:48.532943,1051,203.192.12.120,49766,210.150.221.233,443,HTTPS,8604,51617,Banking,Banking,Airtel,CTCHE3512,LAC9834,Data,Finance,"13.067126,80.247507",False,,Good
58f1f750-aea4-460f-a331-71a4539d3c27,766646417996,358495098606384,6457495027,2025-08-23T07:49:34.532943,2025-08-23T08:00:52.532943,678,106.51.27.194,60226,160.242.240.120,443,HTTPS,4285,73460,Banking,Banking,Airtel,CTDEL3718,LAC9004,Data,Finance,"28.778193,77.115428",False,,Good
97ba2047-4d5f-408c-a3b8-4bad328c7c4a,966169979982,358755079580900,9668335835,2025-08-23T07:51:20.532943,2025-08-23T07:53:46.532943,146,192.168.1.218,9784,91.108.4.41,443,HTTPS,30234,263521,WhatsApp,WhatsApp,BSNL,CTHYD1528,LAC7482,Data,IM,"20.515807,76.975792",False,,Good
4841cad6-df7d-40ec-a223-c518a7eed76b,144412675516,353281089031952,8592812862,2025-08-23T07:51:22.532943,2025-08-23T07:54:36.532943,194,192.168.1.37,33166,31.13.64.35,443,HTTPS,170846,539030,Facebook,Facebook,Vi,CTHYD8026,LAC1984,Data,Social,"20.386635,76.965255",False,,Good
6c475bb8-5f35-49b2-bbc7-67e98cee49d2,078112172676,865856032336069,7570946363,2025-08-23T07:52:13.532943,2025-08-23T08:16:50.532943,1477,49.207.44.170,13475,172.217.160.78,80,HTTPS,387027,8430895,YouTube,YouTube,BSNL,CTBAN5114,LAC4146,Data,Video,"12.959295,77.597302",False,,Good
ccc88fb4-6fa4-4f32-a0b7-60dbd865089c,947964989433,352267113011700,7299396356,2025-08-23T07:52:45.532943,2025-08-23T08:02:08.532943,563,192.168.1.247,59273,157.240.12.35,5222,HTTPS,19153,93118,WhatsApp,WhatsApp,Jio,CTHYD6551,LAC4140,Data,IM,"19.993465,77.026445",False,,Good
2afd94f6-d860-4908-8c0c-ff008948598f,279947656233,358755073876805,7976452517,2025-08-23T07:53:05.532943,2025-08-23T08:04:34.532943,689,49.207.209.102,14844,172.217.160.78,443,HTTPS,912450,13203988,YouTube,YouTube,BSNL,CTBAN5239,LAC7204,Data,Video,"13.208171,77.465814",False,,Good
2c96e457-ec52-47ed-a3f2-c3835e3a4a42,025148682351,358495098430792,7411696623,2025-08-23T07:54:46.532943,2025-08-23T08:10:17.532943,931,117.192.138.248,31783,142.250.183.109,993,IMAP,1821,44907,Gmail,Gmail,Airtel,CTCHE3893,LAC7307,Data,Email,"13.273745,80.375965",False,,Good
08ce7d12-a627-4492-9fa6-835846106623,901387183250,865856032316923,8508883309,2025-08-23T07:55:33.532943,2025-08-23T08:01:30.532943,357,117.18.242.229,59678,193.13.80.82,443,HTTPS,8590,10158,Banking,Banking,BSNL,CTMUM3145,LAC5925,Data,Finance,"19.065117,72.87406",False,,Good
dfb5d6c0-4b1d-4f2a-beab-23c6fe04c1cc,787009211519,358495097284572,6227378119,2025-08-23T07:55:41.532943,2025-08-23T07:59:06.532943,205,103.248.223.203,23213,142.250.183.109,993,IMAP,3402,23358,Gmail,Gmail,BSNL,CTBAN8344,LAC2992,Data,Email,"12.887071,77.77006",False,,Good
14b4de65-7989-40a1-bf15-8c824668df82,219290229297,353281089537540,9918786919,2025-08-23T07:55:54.532943,2025-08-23T07:58:30.532943,156,192.168.1.103,9568,91.108.4.41,5222,HTTPS,11577,158674,WhatsApp,WhatsApp,BSNL,CTAHM9052,LAC3338,Data,IM,"20.00567,76.743597",False,,Good
9460d194-933a-49f9-899e-3bb139b9e07c,245375705299,353281085287923,8650175825,2025-08-23T07:56:18.532943,2025-08-23T08:22:50.532943,1592,49.207.181.109,18445,125.99.104.151,443,HTTPS,612064363,79573,WhatsApp,WhatsApp,Airtel,CTBAN1568,LAC6046,Data,IM,"12.931087,77.50975",True,Large data transfer,Good
e386a5a2-abb9-4ad4-8ee8-1842082fe5ff,234769488730,356944101778445,7729385078,2025-08-23T07:56:27.532943,2025-08-23T07:58:33.532943,126,192.168.1.170,64393,172.217.160.109,587,IMAP,1063,20431,Gmail,Gmail,Jio,CTPUN3644,LAC5581,Data,Email,"19.506496,76.970895",False,,Good
9ccb4f77-62ba-430f-93dd-88548853598a,193667678107,352267114763123,9345624329,2025-08-23T07:56:42.532943,2025-08-23T08:01:16.532943,274,117.18.4.89,48094,220.135.103.24,443,HTTPS,2631,25799,Banking,Banking,BSNL,CTMUM3175,LAC1134,Data,Finance,"19.397896,73.116364",False,,Good
b1a7dd03-363f-4cdc-a118-b4bdd1eeb2ec,911527683197,352267114151587,6742680505,2025-08-23T07:57:07.532943,2025-08-23T08:01:55.532943,288,117.18.163.231,22650,142.250.183.14,80,HTTPS,136613,15555926,YouTube,YouTube,Airtel,CTMUM1346,LAC3671,Data,Video,"19.053896,72.657449",False,,Good
13bcb3bb-85c3-414a-a0fd-3e14b419fcfa,619916415960,356944109653837,9922807390,2025-08-23T07:57:20.532943,2025-08-23T07:58:38.532943,78,117.18.30.218,23727,207.75.152.94,443,HTTPS,5133,40135,Banking,Banking,Jio,CTMUM2248,LAC1256,Data,Finance,"18.923091,72.500895",False,,Good
aec1e3f5-bea5-4312-bdb4-e8a41f450698,674614992185,356944108320942,8910019614,2025-08-23T07:57:59.532943,2025-08-23T08:02:21.532943,262,49.205.225.23,62484,157.240.12.35,443,HTTPS,97783,716414,Facebook,Facebook,Jio,CTCHE8074,LAC6905,Data,Social,"12.913506,80.263592",False,,Good
c224aa27-90c6-4b75-b0f0-bbfdab27db35,597043840067,358755073189402,8961710967,2025-08-23T07:58:29.532943,2025-08-23T08:00:48.532943,139,192.168.1.224,30210,100.240.193.17,443,HTTPS,9988,99348,Banking,Banking,Airtel,CTAHM5560,LAC9939,Data,Finance,"19.965281,76.972893",False,,Good
c5cf8f3d-e5da-4171-a328-09b742c5b794,911779902939,358495095553564,9027179256,2025-08-23T07:58:45.532943,2025-08-23T08:01:30.532943,165,192.168.1.160,34153,172.217.160.109,587,IMAP,1554,39207,Gmail,Gmail,BSNL,CTAHM8289,LAC1482,Data,Email,"19.92824,76.770162",False,,Good
3a49f233-28bd-410c-912d-497426bc09af,368774807182,353281086751572,8294921453,2025-08-23T07:59:23.532943,2025-08-23T08:00:33.532943,70,192.168.1.142,32542,91.108.4.41,5222,HTTPS,22547,81851,WhatsApp,WhatsApp,BSNL,CTPUN5658,LAC3427,Data,IM,"20.085057,77.009751",False,,Good
c12c2763-5e32-46d8-af4e-f493a3720403,832471867126,352267113740845,9109168907,2025-08-23T08:00:14.532943,2025-08-23T08:03:13.532943,179,192.168.1.112,33799,161.132.244.220,443,HTTPS,9167,38527,Banking,Banking,Vi,CTKOL5621,LAC2435,Data,Finance,"19.816414,76.601113",False,,Good
e089e69f-0a06-4ace-a6f8-8be3b84dbe17,264667636769,353281087293939,9467542325,2025-08-23T08:02:06.532943,2025-08-23T08:03:19.532943,73,192.168.1.216,36748,172.217.160.109,587,IMAP,1270,37682,Gmail,Gmail,Airtel,CTKOL2815,LAC1887,Data,Email,"20.162325,77.118454",False,,Good
a27cbcc2-f655-4600-8f57-de1bc9a42b5b,943055253561,358495092558250,8402119140,2025-08-23T08:02:52.532943,2025-08-23T08:06:29.532943,217,117.192.102.166,63603,142.250.183.109,993,IMAP,2617,23859,Gmail,Gmail,Vi,CTCHE4962,LAC7408,Data,Email,"13.172935,80.246367",False,,Good
2854d966-21c6-4b62-a717-3c3020deb01b,871167855520,353281084844731,9353961348,2025-08-23T08:03:23.532943,2025-08-23T08:06:52.532943,209,117.196.194.108,46279,172.217.160.78,80,HTTPS,653420,27579161,YouTube,YouTube,Jio,CTBAN3612,LAC5814,Data,Video,"12.943005,77.561553",False,,Good
a13a6965-c964-48ae-b0ad-bd7c4ff02f9c,169724722835,865856031170953,7028295552,2025-08-23T08:03:56.532943,2025-08-23T08:05:28.532943,92,192.168.1.208,62374,137.237.25.167,443,HTTPS,5528,44374,Banking,Banking,BSNL,CTKOL7118,LAC7512,Data,Finance,"20.294649,77.368989",False,,Good
795cf35d-53ff-4518-9acb-244309fa3c65,144412675516,865856031067857,8592812862,2025-08-23T08:04:36.532943,2025-08-23T08:08:59.532943,263,192.168.1.197,32810,142.250.183.109,993,IMAP,4057,23260,Gmail,Gmail,Vi,CTHYD5515,LAC6943,Data,Email,"20.42585,76.926982",False,,Good
24f66bc9-c5bf-4d60-b38f-9664e6999f7d,600536847534,358495095598700,9584627769,2025-08-23T08:04:43.532943,2025-08-23T08:08:01.532943,198,192.168.1.152,62212,211.15.72.157,443,HTTPS,7482,79593,Banking,Banking,BSNL,CTKOL5220,LAC2349,Data,Finance,"19.916393,77.370226",False,,Good
cf2822ee-d6dc-49e2-b765-5a6cdabdaedc,264667636769,353281087293939,9467542325,2025-08-23T08:04:51.532943,2025-08-23T08:11:57.532943,426,192.168.1.235,2558,142.250.183.14,80,HTTPS,419055,8721380,YouTube,YouTube,Airtel,CTKOL6620,LAC6954,Data,Video,"20.171618,77.148059",False,,Good
946fb037-dde2-4abe-a95c-ca32dcc244d5,662952921873,353281089855926,7096461042,2025-08-23T08:05:03.532943,2025-08-23T08:06:37.532943,94,192.168.1.189,38927,197.39.90.113,443,HTTPS,2608,93255,Banking,Banking,Airtel,CTHYD9623,LAC4256,Data,Finance,"19.695272,77.095714",False,,Good
5eb3d12c-5d1c-444e-883e-a5e3f754d302,966169979982,352267112847370,9668335835,2025-08-23T08:06:03.532943,2025-08-23T08:07:00.532943,57,192.168.1.218,54588,172.217.160.78,80,HTTPS,101416,29712364,YouTube,YouTube,BSNL,CTHYD6633,LAC3135,Data,Video,"20.473255,76.94258",False,,Good
6f57a676-3dd5-46a7-b1cd-3bc902184898,234769488730,356944101778445,7729385078,2025-08-23T08:07:16.532943,2025-08-23T08:10:37.532943,201,192.168.1.94,45193,142.250.183.14,80,HTTPS,532269,13502086,YouTube,YouTube,Jio,CTPUN1417,LAC9897,Data,Video,"19.506054,76.9716",False,,Good
a1d18976-8b87-48d2-a951-faaa503d86d2,612151893022,358495092281119,9702276911,2025-08-23T08:07:25.532943,2025-08-23T08:36:51.532943,1766,192.168.1.144,3254,192.168.1.121,443,HTTPS,12650,398216,WhatsApp,WhatsApp,Airtel,CTAHM1854,LAC2590,Data,IM,"20.02338,77.050682",False,,Good
76bd8b91-198d-4b7b-b33e-287b7ffae50e,619916415960,356944109653837,9922807390,2025-08-23T08:07:39.532943,2025-08-23T08:11:52.532943,253,117.18.239.95,36380,142.250.183.14,80,HTTPS,583602,40460520,YouTube,YouTube,Jio,CTMUM9390,LAC2596,Data,Video,"18.938052,72.513494",False,,Good
